cell_id,latitude,longitude,elevation,slope,aspect,curvature,land_cover,soil_clay_0_5cm,soil_sand_0_5cm,soil_silt_0_5cm,soil_bulk_density_0_5cm,susceptibility_prob,risk_tier,needs_refinement,rainfall_24h,rainfall_72h,rainfall_7d,rainfall_trigger_index,susceptibility_score,risk_score,risk_category,risk_mode,rainfall_status
COARSE_C08227,27.22000000000005,88.76600000000089,2025.0,36.84414291381836,154.11898803710938,0.8184178471565247,10,307,322,371,103,0.5812,High,True,0.0,4.93,24.66,0.0584,0.5812,0.3149,Low,dynamic_composite,available
COARSE_C08228,27.22000000000005,88.76700000000089,2046.0,36.47102737426758,179.29576110839844,1.873948097229004,10,307,322,371,103,0.5769,High,True,0.0,4.93,24.66,0.0584,0.5769,0.3127,Low,dynamic_composite,available
COARSE_C08229,27.22000000000005,88.7680000000009,1998.0,47.96625900268555,224.44764709472656,-2.1921348571777344,10,307,322,371,103,0.6894,High,True,0.0,4.93,24.66,0.0584,0.6894,0.3703,Moderate,dynamic_composite,available
COARSE_C08230,27.22000000000005,88.7690000000009,1952.0,45.78610610961914,208.2230987548828,-1.136095404624939,10,291,325,384,103,0.6914,High,True,0.0,4.93,24.66,0.0584,0.6914,0.3713,Moderate,dynamic_composite,available
COARSE_C08231,27.22000000000005,88.7700000000009,1906.0,40.08587265014648,203.54058837890625,-0.290652722120285,10,291,325,384,104,0.6351,High,True,0.0,4.93,24.66,0.0584,0.6351,0.3425,Low,dynamic_composite,available
COARSE_C08232,27.22000000000005,88.77100000000091,1892.0,36.76485061645508,191.93032836914065,0.8979645371437073,10,279,324,397,104,0.6171,High,True,0.0,4.93,24.66,0.0584,0.6171,0.3333,Low,dynamic_composite,available
COARSE_C08233,27.22000000000005,88.77200000000092,1866.0,41.02895736694336,193.8946990966797,-1.2671455144882202,10,279,324,397,104,0.6571,High,True,0.0,4.93,24.66,0.0584,0.6571,0.3537,Moderate,dynamic_composite,available
COARSE_C08234,27.22000000000005,88.77300000000092,1854.0,5.2223005294799805,131.7965850830078,-1.7694134712219238,10,279,335,386,104,0.2981,Low,False,0.0,4.93,24.66,0.0584,0.2981,0.17,Low,dynamic_composite,available
COARSE_C08235,27.22000000000005,88.77400000000092,1904.0,41.11673355102539,121.40547943115234,0.1070806831121444,10,279,335,386,104,0.6253,High,True,0.0,4.93,24.66,0.0584,0.6253,0.3375,Low,dynamic_composite,available
COARSE_C08236,27.22000000000005,88.77500000000093,1959.0,26.98159408569336,140.6911163330078,-2.4022223949432373,10,279,335,386,104,0.447,Moderate,False,0.0,4.93,24.66,0.0584,0.447,0.2462,Low,dynamic_composite,available
COARSE_C08237,27.22000000000005,88.77600000000093,1997.0,17.16312026977539,137.42233276367188,-1.2671455144882202,10,282,335,383,104,0.3413,Low,False,0.0,4.93,24.66,0.0584,0.3413,0.1921,Low,dynamic_composite,available
COARSE_C08238,27.22000000000005,88.77700000000094,2030.0,31.024118423461918,147.57017517089844,1.003517508506775,10,282,335,383,104,0.4721,Moderate,False,0.0,4.93,24.66,0.0584,0.4721,0.2591,Low,dynamic_composite,available
COARSE_C08239,27.22000000000005,88.77800000000094,2029.0,39.27456283569336,198.45977783203125,1.0820457935333252,10,255,337,408,104,0.5607,High,True,0.0,4.93,24.66,0.0584,0.5607,0.3044,Low,dynamic_composite,available
COARSE_C08240,27.22000000000005,88.77900000000095,2021.0,29.971120834350582,180.0,1.5042579174041748,10,255,337,408,104,0.4721,Moderate,False,0.0,4.93,24.66,0.0584,0.4721,0.2591,Low,dynamic_composite,available
COARSE_C08241,27.22000000000005,88.78000000000095,2037.0,23.630617141723636,133.38270568847656,0.5017587542533875,10,261,339,400,104,0.3871,Moderate,False,0.0,4.93,24.66,0.0584,0.3871,0.2156,Low,dynamic_composite,available
COARSE_C08242,27.22100000000005,88.58,1243.0,17.1894474029541,29.952287673950195,-0.8184255957603455,10,255,356,389,105,0.6452,High,False,15.51,20.81,42.02,0.2256,0.6452,0.4194,Moderate,dynamic_composite,available
COARSE_C08243,27.22100000000005,88.581,1270.0,17.922380447387695,7.262269020080566,-0.2901407480239868,10,258,360,382,105,0.6345,High,False,15.51,20.81,42.02,0.2256,0.6345,0.4136,Moderate,dynamic_composite,available
COARSE_C08244,27.22100000000005,88.58200000000001,1271.0,16.41761016845703,352.9151916503906,0.6073195934295654,10,258,360,382,105,0.6721,High,False,15.51,20.81,42.02,0.2256,0.6721,0.434,Moderate,dynamic_composite,available
COARSE_C08245,27.22100000000005,88.58300000000001,1275.0,18.211450576782227,35.44426727294922,-0.6598361730575562,30,258,360,382,105,0.9421,Very High,True,15.51,20.81,42.02,0.2256,0.9421,0.5812,High,dynamic_composite,available
COARSE_C08246,27.22100000000005,88.58400000000002,1287.0,11.594621658325195,14.096128463745115,-0.0790347754955291,30,252,363,385,105,0.9233,Very High,True,15.51,20.81,42.02,0.2256,0.9233,0.571,High,dynamic_composite,available
COARSE_C08247,27.22100000000005,88.58500000000002,1318.0,29.955698013305664,77.79564666748047,-0.3171788454055786,10,252,363,385,105,0.7233,Very High,True,15.51,20.81,42.02,0.2256,0.7233,0.462,Moderate,dynamic_composite,available
COARSE_C08248,27.22100000000005,88.58600000000003,1383.0,26.09890556335449,82.85663604736328,0.7393907904624939,10,279,367,354,105,0.6639,High,False,15.51,20.81,42.02,0.2256,0.6639,0.4296,Moderate,dynamic_composite,available
COARSE_C08249,27.22100000000005,88.58700000000003,1422.0,27.110145568847656,83.62374114990234,-0.0525165610015392,10,279,367,354,105,0.6509,High,False,15.51,20.81,42.02,0.2256,0.6509,0.4225,Moderate,dynamic_composite,available
COARSE_C08250,27.22100000000005,88.58800000000004,1437.0,8.097700119018555,261.79498291015625,-0.7393907904624939,10,270,380,350,105,0.4654,Moderate,False,15.51,20.81,42.02,0.2256,0.4654,0.3214,Low,dynamic_composite,available
COARSE_C08251,27.22100000000005,88.58900000000004,1425.0,9.83645248413086,264.62408447265625,0.1055529862642288,10,270,380,350,105,0.4943,Moderate,False,15.51,20.81,42.02,0.2256,0.4943,0.3371,Low,dynamic_composite,available
COARSE_C08252,27.22100000000005,88.59000000000005,1402.0,15.399370193481444,247.45835876464844,0.1055529862642288,10,264,384,352,105,0.5541,High,False,15.51,20.81,42.02,0.2256,0.5541,0.3697,Moderate,dynamic_composite,available
COARSE_C08253,27.22100000000005,88.59100000000005,1381.0,13.411415100097656,277.83111572265625,0.6338378190994263,10,264,384,352,105,0.5527,High,False,15.51,20.81,42.02,0.2256,0.5527,0.369,Moderate,dynamic_composite,available
COARSE_C08254,27.22100000000005,88.59200000000006,1354.0,19.099803924560547,250.82940673828125,-0.4227318167686462,10,264,384,352,106,0.5784,High,False,15.51,20.81,42.02,0.2256,0.5784,0.383,Moderate,dynamic_composite,available
COARSE_C08255,27.22100000000005,88.59300000000006,1327.0,16.990081787109375,243.1335601806641,1.3461905717849731,30,266,369,365,106,0.9325,Very High,True,15.51,20.81,42.02,0.2256,0.9325,0.576,High,dynamic_composite,available
COARSE_C08256,27.22100000000005,88.59400000000007,1304.0,14.48846435546875,251.67996215820312,0.9239785671234132,10,266,369,365,106,0.5841,High,False,15.51,20.81,42.02,0.2256,0.5841,0.3861,Moderate,dynamic_composite,available
COARSE_C08257,27.22100000000005,88.59500000000007,1259.0,24.013471603393555,249.73306274414065,0.0005198697908781,10,266,369,365,107,0.6575,High,False,15.51,20.81,42.02,0.2256,0.6575,0.4261,Moderate,dynamic_composite,available
COARSE_C08258,27.22100000000005,88.59600000000007,1205.0,27.69832801818848,249.1545562744141,-0.0530364289879798,10,266,369,365,107,0.7127,Very High,True,15.51,20.81,42.02,0.2256,0.7127,0.4562,Moderate,dynamic_composite,available
COARSE_C08259,27.22100000000005,88.59700000000008,1167.0,25.50118064880371,270.4878234863281,0.2111059725284576,10,273,348,379,107,0.7347,Very High,True,15.51,20.81,42.02,0.2256,0.7347,0.4682,Moderate,dynamic_composite,available
COARSE_C08260,27.22100000000005,88.59800000000008,1116.0,21.532176971435547,300.2879943847656,0.0795546472072601,10,273,348,379,108,0.6991,High,False,15.51,20.81,42.02,0.2256,0.6991,0.4488,Moderate,dynamic_composite,available
COARSE_C08261,27.22100000000005,88.59900000000009,1090.0,12.672480583190918,313.3394470214844,-0.9239785671234132,10,284,353,363,108,0.6228,High,False,15.51,20.81,42.02,0.2256,0.6228,0.4072,Moderate,dynamic_composite,available
COARSE_C08262,27.22100000000005,88.6000000000001,1074.0,12.30519676208496,281.81756591796875,-0.6598361730575562,10,284,353,363,113,0.4564,Moderate,False,15.51,20.81,42.02,0.2256,0.4564,0.3165,Low,dynamic_composite,available
COARSE_C08263,27.22100000000005,88.6010000000001,1045.0,16.971712112426758,255.35501098632807,-0.0,10,284,353,363,113,0.5177,High,False,14.88,19.9,39.98,0.2157,0.5177,0.3459,Low,dynamic_composite,available
COARSE_C08264,27.22100000000005,88.6020000000001,1016.0,31.373432159423828,244.3477783203125,1.3732285499572754,10,281,357,362,114,0.6401,High,True,14.88,19.9,39.98,0.2157,0.6401,0.4124,Moderate,dynamic_composite,available
COARSE_C08265,27.22100000000005,88.60300000000011,964.0,18.11124420166016,253.4061737060547,-0.3166589736938476,30,281,357,362,114,0.9127,Very High,True,14.88,19.9,39.98,0.2157,0.9127,0.5604,High,dynamic_composite,available
COARSE_C08266,27.22100000000005,88.60400000000011,941.0,14.92721176147461,261.2376403808594,0.0530364289879798,10,278,356,366,114,0.5141,High,False,14.88,19.9,39.98,0.2157,0.5141,0.3439,Low,dynamic_composite,available
COARSE_C08267,27.22100000000005,88.60500000000012,903.0,16.04515838623047,275.6726989746094,-0.2641424238681793,10,278,356,366,115,0.5109,High,False,14.88,19.9,39.98,0.2157,0.5109,0.3422,Low,dynamic_composite,available
COARSE_C08268,27.22100000000005,88.60600000000012,878.0,17.24419593811035,281.3179931640625,-0.8184255957603455,10,263,365,371,115,0.5219,High,False,14.88,19.9,39.98,0.2157,0.5219,0.3482,Low,dynamic_composite,available
COARSE_C08269,27.22100000000005,88.60700000000013,855.0,14.241554260253906,259.86279296875,-0.2376241981983184,10,263,365,371,115,0.504,High,False,14.88,19.9,39.98,0.2157,0.504,0.3384,Low,dynamic_composite,available
COARSE_C08270,27.22100000000005,88.60800000000013,826.0,10.88748264312744,262.7220153808594,0.0790347754955291,10,268,365,367,115,0.4883,Moderate,False,14.88,19.9,39.98,0.2157,0.4883,0.3299,Low,dynamic_composite,available
COARSE_C08271,27.22100000000005,88.60900000000014,823.0,13.102932929992676,33.124755859375,-0.0,10,268,365,367,115,0.4771,Moderate,False,14.88,19.9,39.98,0.2157,0.4771,0.3238,Low,dynamic_composite,available
COARSE_C08272,27.22100000000005,88.61000000000014,818.0,9.171236991882324,21.455629348754883,-0.2646622657775879,10,268,365,367,115,0.4374,Moderate,False,14.88,19.9,39.98,0.2157,0.4374,0.3023,Low,dynamic_composite,available
COARSE_C08273,27.22100000000005,88.61100000000015,848.0,23.25972366333008,105.90209197998048,-1.9800283908843996,10,282,370,347,115,0.5575,High,False,14.88,19.9,39.98,0.2157,0.5575,0.3675,Moderate,dynamic_composite,available
COARSE_C08274,27.22100000000005,88.61200000000015,890.0,18.22513008117676,58.80073165893555,1.1090861558914185,10,282,370,347,114,0.5315,High,False,14.88,19.9,39.98,0.2157,0.5315,0.3534,Moderate,dynamic_composite,available
COARSE_C08275,27.22100000000005,88.61300000000016,877.0,26.246753692626957,344.503662109375,-0.8979802131652832,10,280,373,347,114,0.642,High,False,14.88,19.9,39.98,0.2157,0.642,0.4134,Moderate,dynamic_composite,available
COARSE_C08276,27.22100000000005,88.61400000000016,873.0,7.916631698608398,25.13051414489746,-1.8479571342468264,10,280,373,347,114,0.4126,Moderate,False,14.88,19.9,39.98,0.2157,0.4126,0.2888,Low,dynamic_composite,available
COARSE_C08277,27.22100000000005,88.61500000000017,907.0,25.44691467285156,126.68571472167967,-0.8444238901138306,10,268,368,364,114,0.5955,High,False,14.88,19.9,39.98,0.2157,0.5955,0.3881,Moderate,dynamic_composite,available
COARSE_C08278,27.22100000000005,88.61600000000017,955.0,23.849763870239254,137.29818725585938,-0.0790347754955291,10,268,368,364,114,0.562,High,False,14.88,19.9,39.98,0.2157,0.562,0.3699,Moderate,dynamic_composite,available
COARSE_C08279,27.22100000000005,88.61700000000017,978.0,17.903812408447266,144.79440307617188,0.1320712119340896,10,268,368,364,114,0.4936,Moderate,False,14.88,19.9,39.98,0.2157,0.4936,0.3328,Low,dynamic_composite,available
COARSE_C08280,27.22100000000005,88.61800000000018,1004.0,23.66485977172852,120.64253997802734,-0.5808013677597046,10,268,368,364,113,0.5636,High,False,14.88,19.9,39.98,0.2157,0.5636,0.3708,Moderate,dynamic_composite,available
COARSE_C08281,27.22100000000005,88.61900000000018,1043.0,22.334922790527344,116.41172790527344,0.5548030138015747,10,268,368,364,113,0.5368,High,False,14.88,19.9,39.98,0.2157,0.5368,0.3563,Moderate,dynamic_composite,available
COARSE_C08282,27.22100000000005,88.62000000000019,1080.0,25.2845516204834,125.1712875366211,0.2641424238681793,10,273,365,361,113,0.5497,High,False,14.88,19.9,39.98,0.2157,0.5497,0.3633,Moderate,dynamic_composite,available
COARSE_C08283,27.22100000000005,88.6210000000002,1099.0,9.564732551574709,283.9461364746094,1.0825679302215576,10,273,365,361,113,0.4128,Moderate,False,14.88,19.9,39.98,0.2157,0.4128,0.2889,Low,dynamic_composite,available
COARSE_C08284,27.22100000000005,88.6220000000002,1068.0,18.823963165283203,293.1495666503906,-0.0265182144939899,10,267,368,364,112,0.5454,High,False,14.88,19.9,39.98,0.2157,0.5454,0.3609,Moderate,dynamic_composite,available
COARSE_C08285,27.22100000000005,88.6230000000002,1034.0,19.97654914855957,268.7196655273437,-0.5542831420898438,10,267,368,364,111,0.6003,High,False,14.88,19.9,39.98,0.2157,0.6003,0.3907,Moderate,dynamic_composite,available
COARSE_C08286,27.22100000000005,88.62400000000021,1009.0,10.308798789978027,267.44061279296875,-0.8974603414535522,10,266,370,364,111,0.514,High,False,14.88,19.9,39.98,0.2157,0.514,0.3439,Low,dynamic_composite,available
COARSE_C08287,27.22100000000005,88.62500000000021,992.0,8.443836212158203,338.4561767578125,-0.8974603414535522,10,266,370,364,111,0.5147,High,False,14.88,19.9,39.98,0.2157,0.5147,0.3443,Low,dynamic_composite,available
COARSE_C08288,27.22100000000005,88.62600000000022,1004.0,19.700624465942383,26.36188507080078,0.2906606197357178,30,259,374,368,111,0.9267,Very High,True,14.88,19.9,39.98,0.2157,0.9267,0.568,High,dynamic_composite,available
COARSE_C08289,27.22100000000005,88.62700000000022,1010.0,18.376895904541016,26.82396697998047,-0.8184255957603455,10,259,374,368,111,0.5542,High,False,14.88,19.9,39.98,0.2157,0.5542,0.3657,Moderate,dynamic_composite,available
COARSE_C08290,27.22100000000005,88.62800000000023,1027.0,19.16783332824707,353.2454528808594,0.9239785671234132,10,259,374,368,111,0.611,High,False,14.88,19.9,39.98,0.2157,0.611,0.3966,Moderate,dynamic_composite,available
COARSE_C08291,27.22100000000005,88.62900000000023,1018.0,19.592042922973636,335.8946533203125,0.2641424238681793,10,262,378,360,111,0.6079,High,False,14.88,19.9,39.98,0.2157,0.6079,0.3949,Moderate,dynamic_composite,available
COARSE_C08292,27.22100000000005,88.63000000000024,991.0,18.97027015686035,308.7669982910156,0.4487301707267761,10,262,378,360,110,0.6442,High,False,14.88,19.9,39.98,0.2157,0.6442,0.4146,Moderate,dynamic_composite,available
COARSE_C08293,27.22100000000005,88.63100000000024,963.0,26.780498504638672,328.5310363769531,1.0295315980911257,10,265,371,364,109,0.761,Very High,True,14.88,19.9,39.98,0.2157,0.761,0.478,Moderate,dynamic_composite,available
COARSE_C08294,27.22100000000005,88.63200000000025,952.0,29.16957664489746,14.612995147705078,-0.6073195934295654,10,265,371,364,109,0.7406,Very High,True,14.88,19.9,39.98,0.2157,0.7406,0.4669,Moderate,dynamic_composite,available
COARSE_C08295,27.22100000000005,88.63300000000025,981.0,30.881914138793945,10.061317443847656,1.900473713874817,10,260,373,367,109,0.7514,Very High,True,14.88,19.9,39.98,0.2157,0.7514,0.4728,Moderate,dynamic_composite,available
COARSE_C08296,27.22100000000005,88.63400000000026,973.0,29.06748580932617,329.5559387207031,1.3201922178268433,10,260,373,367,109,0.7734,Very High,True,14.88,19.9,39.98,0.2157,0.7734,0.4848,Moderate,dynamic_composite,available
COARSE_C08297,27.22100000000005,88.63500000000026,950.0,24.565505981445312,5.703423500061035,-1.2671557664871216,10,260,373,367,109,0.6983,High,False,14.88,19.9,39.98,0.2157,0.6983,0.444,Moderate,dynamic_composite,available
COARSE_C08298,27.22100000000005,88.63600000000027,980.0,32.688133239746094,71.55247497558594,-1.690407395362854,10,270,387,343,109,0.7432,Very High,True,14.88,19.9,39.98,0.2157,0.7432,0.4684,Moderate,dynamic_composite,available
COARSE_C08299,27.22100000000005,88.63700000000027,1018.0,9.05864715576172,156.49070739746094,-0.1856275051832199,10,270,387,343,109,0.5321,High,False,14.88,19.9,39.98,0.2157,0.5321,0.3537,Moderate,dynamic_composite,available
COARSE_C08300,27.22100000000005,88.63800000000028,1043.0,8.139786720275879,159.55145263671875,1.9805482625961304,10,270,387,343,108,0.5574,High,False,14.88,19.9,39.98,0.2157,0.5574,0.3674,Moderate,dynamic_composite,available
COARSE_C08301,27.22100000000005,88.63900000000028,1024.0,21.279464721679688,286.9755249023437,0.184587761759758,10,270,387,343,108,0.6958,High,False,14.88,19.9,39.98,0.2157,0.6958,0.4426,Moderate,dynamic_composite,available
COARSE_C08302,27.22100000000005,88.64000000000028,980.0,27.15646743774414,285.1446228027344,-0.1055529862642288,10,266,389,345,108,0.7567,Very High,True,14.88,19.9,39.98,0.2157,0.7567,0.4757,Moderate,dynamic_composite,available
COARSE_C08303,27.22100000000005,88.64100000000029,941.0,15.75167751312256,295.5907592773437,-0.5542831420898438,30,266,389,345,108,0.9518,Very High,True,14.88,19.9,39.98,0.2157,0.9518,0.5817,High,dynamic_composite,available
COARSE_C08304,27.22100000000005,88.6420000000003,918.0,20.22977828979492,266.84136962890625,0.2376241981983184,10,285,372,343,108,0.7433,Very High,True,14.88,19.9,39.98,0.2157,0.7433,0.4684,Moderate,dynamic_composite,available
COARSE_C08305,27.22100000000005,88.6430000000003,881.0,12.343660354614258,287.273193359375,-0.7659090161323547,10,285,372,343,108,0.6927,High,False,14.88,19.9,39.98,0.2157,0.6927,0.4409,Moderate,dynamic_composite,available
COARSE_C08306,27.22100000000005,88.6440000000003,858.0,23.396862030029297,282.4671630859375,-0.1055529862642288,10,285,372,343,108,0.7882,Very High,True,14.88,19.9,39.98,0.2157,0.7882,0.4928,Moderate,dynamic_composite,available
COARSE_C08307,27.22100000000005,88.64500000000031,827.0,10.793275833129885,308.154052734375,-0.0265182144939899,30,284,367,348,108,0.9586,Very High,True,14.88,19.9,39.98,0.2157,0.9586,0.5853,High,dynamic_composite,available
COARSE_C08308,27.22100000000005,88.64600000000031,843.0,31.740673065185547,61.791236877441406,-0.4227318167686462,10,284,367,348,108,0.8263,Very High,True,14.88,19.9,39.98,0.2157,0.8263,0.5135,Moderate,dynamic_composite,available
COARSE_C08309,27.22100000000005,88.64700000000032,870.0,19.544816970825195,349.6797790527344,0.1055529862642288,10,279,366,354,108,0.7699,Very High,True,14.88,19.9,39.98,0.2157,0.7699,0.4829,Moderate,dynamic_composite,available
COARSE_C08310,27.22100000000005,88.64800000000032,874.0,19.8417911529541,61.791236877441406,-0.4752483963966369,10,279,366,354,108,0.736,Very High,True,14.88,19.9,39.98,0.2157,0.736,0.4644,Moderate,dynamic_composite,available
COARSE_C08311,27.22100000000005,88.64900000000033,895.0,16.89542007446289,68.01428985595703,-1.1616027355194092,10,278,365,357,108,0.7025,Very High,True,14.88,19.9,39.98,0.2157,0.7025,0.4463,Moderate,dynamic_composite,available
COARSE_C08312,27.22100000000005,88.65000000000033,943.0,32.19708633422852,64.39733123779297,-0.3696953952312469,10,278,365,357,108,0.8004,Very High,True,14.88,19.9,39.98,0.2157,0.8004,0.4994,Moderate,dynamic_composite,available
COARSE_C08313,27.22100000000005,88.65100000000034,980.0,26.43548583984375,44.71241760253906,-0.7919073700904846,10,284,368,348,108,0.74,Very High,True,0.0,4.98,24.9,0.0589,0.74,0.3964,Moderate,dynamic_composite,available
COARSE_C08314,27.22100000000005,88.65200000000034,1006.0,26.3355770111084,34.04220199584961,-0.8974603414535522,10,284,368,348,108,0.7271,Very High,True,0.0,4.98,24.9,0.0589,0.7271,0.3898,Moderate,dynamic_composite,available
COARSE_C08315,27.22100000000005,88.65300000000035,1070.0,39.74969100952149,54.47355651855469,0.4492500424385071,10,284,368,348,108,0.8067,Very High,True,0.0,4.98,24.9,0.0589,0.8067,0.4305,Moderate,dynamic_composite,available
COARSE_C08316,27.22100000000005,88.65400000000035,1121.0,33.274391174316406,59.916133880615234,-0.1055529862642288,10,277,377,347,108,0.734,Very High,True,0.0,4.98,24.9,0.0589,0.734,0.3933,Moderate,dynamic_composite,available
COARSE_C08317,27.22100000000005,88.65500000000036,1149.0,1.4764567613601685,61.791236877441406,0.0525165610015392,30,277,377,347,107,0.8868,Very High,True,0.0,4.98,24.9,0.0589,0.8868,0.4715,Moderate,dynamic_composite,available
COARSE_C08318,27.22100000000005,88.65600000000036,1146.0,16.565649032592773,225.870361328125,-0.686354398727417,10,286,378,336,107,0.625,High,False,0.0,4.98,24.9,0.0589,0.625,0.3375,Low,dynamic_composite,available
COARSE_C08319,27.22100000000005,88.65700000000037,1141.0,27.59486198425293,174.013427734375,-2.1640961170196533,10,286,378,336,106,0.7372,Very High,True,0.0,4.98,24.9,0.0589,0.7372,0.395,Moderate,dynamic_composite,available
COARSE_C08320,27.22100000000005,88.65800000000037,1164.0,41.956092834472656,173.6175079345703,0.6338378190994263,10,280,377,343,106,0.8361,Very High,True,0.0,4.98,24.9,0.0589,0.8361,0.4456,Moderate,dynamic_composite,available
COARSE_C08321,27.22100000000005,88.65900000000038,1168.0,42.96387100219727,183.0756072998047,2.9565234184265137,10,280,377,343,107,0.8301,Very High,True,0.0,4.98,24.9,0.0589,0.8301,0.4425,Moderate,dynamic_composite,available
COARSE_C08322,27.22100000000005,88.66000000000038,1135.0,33.23837661743164,218.0925445556641,-0.5017666220664978,10,280,377,343,107,0.7692,Very High,True,0.0,4.98,24.9,0.0589,0.7692,0.4113,Moderate,dynamic_composite,available
COARSE_C08323,27.22100000000005,88.66100000000039,1079.0,32.01224899291992,233.7620086669922,-0.6073195934295654,10,280,377,343,107,0.7819,Very High,True,0.0,4.98,24.9,0.0589,0.7819,0.4178,Moderate,dynamic_composite,available
COARSE_C08324,27.22100000000005,88.66200000000039,1036.0,32.21101379394531,233.16619873046875,-0.2906606197357178,10,280,377,343,107,0.7989,Very High,True,0.0,4.98,24.9,0.0589,0.7989,0.4265,Moderate,dynamic_composite,available
COARSE_C08325,27.22100000000005,88.6630000000004,1000.0,19.12768173217773,202.3240203857422,-0.4492500424385071,30,273,378,349,107,0.9582,Very High,True,0.0,4.98,24.9,0.0589,0.9582,0.5081,Moderate,dynamic_composite,available
COARSE_C08326,27.22100000000005,88.6640000000004,993.0,16.885595321655273,225.9171905517578,1.1616027355194092,10,273,378,349,107,0.7073,Very High,True,0.0,4.98,24.9,0.0589,0.7073,0.3797,Moderate,dynamic_composite,available
COARSE_C08327,27.22100000000005,88.6650000000004,948.0,27.71915435791016,251.9913787841797,0.8709421157836914,10,278,381,341,107,0.8023,Very High,True,0.0,4.98,24.9,0.0589,0.8023,0.4283,Moderate,dynamic_composite,available
COARSE_C08328,27.22100000000005,88.66600000000041,902.0,18.213289260864254,228.2037048339844,-0.0265182144939899,10,278,381,341,107,0.7464,Very High,True,0.0,4.98,24.9,0.0589,0.7464,0.3997,Moderate,dynamic_composite,available
COARSE_C08329,27.22100000000005,88.66700000000041,879.0,21.666263580322266,256.4012451171875,0.2641424238681793,10,281,365,354,107,0.7967,Very High,True,0.0,4.98,24.9,0.0589,0.7967,0.4254,Moderate,dynamic_composite,available
COARSE_C08330,27.22100000000005,88.66800000000042,838.0,18.771085739135746,37.940673828125,-3.749470472335816,10,281,365,354,107,0.7516,Very High,True,0.0,4.98,24.9,0.0589,0.7516,0.4023,Moderate,dynamic_composite,available
COARSE_C08331,27.22100000000005,88.66900000000042,893.0,55.25912094116211,26.77542304992676,1.7418842315673828,10,275,365,360,107,0.9293,Very High,True,0.0,4.98,24.9,0.0589,0.9293,0.4933,Moderate,dynamic_composite,available
COARSE_C08332,27.22100000000005,88.67000000000043,928.0,43.24062347412109,6.65754508972168,-0.0,10,275,365,360,107,0.8777,Very High,True,0.0,4.98,24.9,0.0589,0.8777,0.4669,Moderate,dynamic_composite,available
COARSE_C08333,27.22100000000005,88.67100000000043,946.0,46.45553207397461,21.53030014038086,0.184587761759758,10,275,365,360,107,0.8885,Very High,True,0.0,4.98,24.9,0.0589,0.8885,0.4724,Moderate,dynamic_composite,available
COARSE_C08334,27.22100000000005,88.67200000000044,978.0,44.72963333129883,28.18596839904785,-3.035558223724365,10,268,354,379,106,0.887,Very High,True,0.0,4.98,24.9,0.0589,0.887,0.4716,Moderate,dynamic_composite,available
COARSE_C08335,27.22100000000005,88.67300000000044,1030.0,47.44491195678711,11.304375648498535,1.1345646381378174,10,268,354,379,106,0.8959,Very High,True,0.0,4.98,24.9,0.0589,0.8959,0.4762,Moderate,dynamic_composite,available
COARSE_C08336,27.22100000000005,88.67400000000045,1029.0,44.90920639038086,338.8990478515625,4.1711626052856445,10,266,353,381,107,0.8991,Very High,True,0.0,4.98,24.9,0.0589,0.8991,0.4778,Moderate,dynamic_composite,available
COARSE_C08337,27.22100000000005,88.67500000000045,960.0,40.539642333984375,321.5793151855469,5.860530376434326,10,266,353,381,107,0.8989,Very High,True,0.0,4.98,24.9,0.0589,0.8989,0.4777,Moderate,dynamic_composite,available
COARSE_C08338,27.22100000000005,88.67600000000046,906.0,37.52518081665039,343.152587890625,-3.035558223724365,10,271,363,366,108,0.857,Very High,True,0.0,4.98,24.9,0.0589,0.857,0.4563,Moderate,dynamic_composite,available
COARSE_C08339,27.22100000000005,88.67700000000046,872.0,32.739383697509766,321.5562438964844,-1.18812096118927,10,271,363,366,108,0.8455,Very High,True,0.0,4.98,24.9,0.0589,0.8455,0.4504,Moderate,dynamic_composite,available
COARSE_C08340,27.22100000000005,88.67800000000047,829.0,34.650508880615234,302.722900390625,3.61635971069336,10,276,358,366,108,0.8799,Very High,True,0.0,4.98,24.9,0.0589,0.8799,0.468,Moderate,dynamic_composite,available
COARSE_C08341,27.22100000000005,88.67900000000047,778.0,18.7612419128418,314.8619689941406,-0.5818411111831665,10,276,358,366,107,0.8184,Very High,True,0.0,4.98,24.9,0.0589,0.8184,0.4365,Moderate,dynamic_composite,available
COARSE_C08342,27.22100000000005,88.68000000000048,774.0,32.56168746948242,345.16162109375,-1.4787815809249878,10,276,358,366,107,0.8871,Very High,True,0.0,4.98,24.9,0.0589,0.8871,0.4717,Moderate,dynamic_composite,available
COARSE_C08343,27.22100000000005,88.68100000000048,751.0,32.14242935180664,325.1693115234375,0.0790347754955291,10,276,358,366,107,0.8925,Very High,True,0.0,4.98,24.9,0.0589,0.8925,0.4744,Moderate,dynamic_composite,available
COARSE_C08344,27.22100000000005,88.68200000000049,730.0,29.0723876953125,346.2930603027344,-4.144124507904053,10,276,358,366,107,0.8753,Very High,True,0.0,4.98,24.9,0.0589,0.8753,0.4656,Moderate,dynamic_composite,available
COARSE_C08345,27.22100000000005,88.68300000000049,711.0,10.30736255645752,333.281005859375,-2.37624192237854,10,278,363,359,107,0.7771,Very High,True,0.0,4.98,24.9,0.0589,0.7771,0.4154,Moderate,dynamic_composite,available
